Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2025-03-03,241.19958958341564,243.43412542285543,235.53346633482454,237.4487762451172,47184000,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-04,237.1295800554318,239.4838181516717,234.10696453181083,235.35391235351562,53798100,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-05,234.84515699420854,235.97240266650644,228.67026910680244,235.1643829345703,47227600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-06,233.86756011302523,237.27920752401755,232.59068676229822,234.75538635253906,45170400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-07,234.53591456798168,240.78062356819368,234.1867631010968,238.4862518310547,46273600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-10,234.96486230654432,235.583358769024,223.6725108894593,226.92454528808594,72071200,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-11,223.26351528828414,225.2885573705892,216.91904404485373,220.30076599121094,76137400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-12,219.60246770742089,221.20853706339403,214.38524243690583,216.45018005371094,62547500,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-13,215.4227092543014,216.31053552178076,207.9110965632093,209.1680145263672,61368300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-14,210.7341834889886,213.42758776028128,209.06826301296118,212.96871948242188,60107600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
